ID,Duration,StartingHour,Age,Male,Organisation_Type_Academia,Organisation_Type_Business,Organisation_Type_Consulting,Organisation_Type_Government,Organisation_Type_Independent,Organisation_Type_Other,Organisation_Type_Student,Organisation_Position,Organisation_Role_Marketing,Organisation_Role_Sales,Organisation_Role_Finance,Organisation_Role_Production,Organisation_Role_RD,Organisation_Role_IT,Organisation_Role_Support,Organisation_Role_Other,Org_Industry_IT,Org_Industry_FinancialServices,Org_Industry_Other,Org_Industry_Education,Org_Industry_Goverment,Org_Industry_Energy,Org_Industry_ProfServices,Org_Industry_Communications,Org_Industry_Retail,Org_Industry_Healthcare,Org_Industry_Manufacturing,Org_Industry_Transportation,Org_Industry_Gaming,Degree,Studies_ScienceMath,Studies_Engeneering,Studies_ICT,Studies_Commerce,Studies_SocialScience,Studies_Law,Studies_Other,Years_DataScience,Skill_Algorithms,Skill_BackEndProgramming,Skill_Bayesian,Skill_BigData,Skill_Business,Skill_ClassicalStatistics,Skill_DataManipulations,Skill_FrontEndProgramming,Skill_GraphicalModels,Skill_MachineLearning,Skill_Math,Skill_Optimization,Skill_ProductDevelopment,Skill_Science,Skill_Simulation,Skill_SpatialStatistics,Skill_StructuredData,Skill_SurveysMarketing,Skill_SystemAdministration,Skill_TemporalStatistics,Skill_UnstructuredData,Skill_Visualisation,ScientistType_Developer,ScientistType_Engineer,ScientistType_Researcher,ScientistType_Scientist,ScientistType_Statistician,ScientistType_JockOfAllTrades,ScientistType_Artist,ScientistType_Hacker,ScientistType_Leader,ScientistType_Business,ScientistType_Entrepreneur,Motivation_NeverAttended,Motivation_Socializing,Motivation_NetworkingB2B,Motivation_Networking4Employer,Motivation_Networking4Employees,Motivation_NewDevelopments,Motivation_Belgian_DS_Scene,Motivation_Contributing,Motivation_Other,BDSC_Organisation_Meetups,BDSC_Organisation_Data4Good,BDSC_Organisation_Hackathons,BDSC_Organisation_Kaggle,BDSC_Organisation_Training,BDSC_Training_Bootcamp,BDSC_Training_Coaching,BDSC_Training_Courses,BDSC_Training_CustomTraining,BDSC_Training_HandsOn
3836060277,483,15,40,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,12,5,4,5,3,4,4,4,5,2,4,5,4,3,4,4,2,3,3,2,4,2,3,3,4,4,4,3,3,2,1,4,4,4,1,0,0,0,0,0,0,0,0,4,3,4,3,4,3,2,4,4,4
3836082511,368,15,40,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,10,1,1,1,2,3,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3
3836304927,587,16,30,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,6,5,2,3,2,4,4,4,2,3,5,4,5,3,5,4,2,2,2,2,5,4,2,3,5,5,5,2,4,2,4,4,4,5,0,0,0,0,0,0,0,1,0,3,3,3,4,4,4,5,5,5,5
3836352665,460,16,30,1,0,0,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,1,2,2,1,3,4,1,1,2,5,4,1,5,4,2,2,2,2,3,1,3,3,4,4,5,4,3,2,4,4,4,4,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,4,4,4
3836449212,864,17,50,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,0,1,0,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3
3836509308,25,17,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836513059,442,17,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,5,4,2,4,3,2,3,4,3,2,4,3,2,2,4,3,1,3,2,1,1,2,2,4,4,4,4,3,4,3,2,2,2,4,1,1,1,0,0,0,1,0,0,4,5,5,4,5,5,4,4,4,5
3836727651,528,19,30,1,0,0,0,0,1,0,0,4,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,1,2,3,2,2,4,2,3,4,3,2,2,2,4,1,1,1,4,3,2,3,3,4,4,3,1,2,2,5,4,3,3,4,5,0,1,1,0,1,1,0,0,0,5,3,4,3,3,3,3,3,3,3
3836831036,1739,19,20,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,4,4,2,3,2,3,4,2,4,3,3,3,4,3,1,5,1,1,3,3,4,2,4,3,4,3,3,3,2,3,3,2,3,0,0,0,0,0,1,0,0,0,5,1,1,1,5,4,4,4,4,4
3836846011,597,19,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,2,1,1,3,2,3,1,1,1,3,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,3,3,5,5,5,5,5,5
3836924379,921,20,40,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,3,5,5,3,5,2,3,2,5,4,4,5,4,2,4,3,3,5,1,4,2,4,4,4,5,4,4,2,3,2,3,4,1,3,0,1,0,1,0,1,0,1,0,4,3,4,3,3,2,2,4,3,4
3837834283,716,7,50,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,0,15,2,2,2,3,5,3,3,3,2,2,3,2,4,2,2,2,4,3,2,3,3,3,3,3,1,2,2,3,3,1,5,5,5,1,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,3,3,4
3837873592,435,8,40,1,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,10,1,1,1,3,4,2,2,3,2,1,1,2,4,2,1,1,4,4,2,2,3,3,3,1,2,2,1,2,2,1,4,5,4,1,0,1,1,0,1,1,0,0,5,4,1,3,4,2,4,5,4,4
3837940593,532,9,40,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,0,0,0,10,3,3,2,2,4,3,3,3,3,4,4,4,3,2,3,1,4,2,2,3,2,4,3,4,1,2,2,3,1,2,4,3,4,1,0,1,0,0,0,0,1,0,4,3,4,3,4,3,4,4,4,4
3837960667,509,9,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,13,1,2,1,1,4,1,1,2,1,1,2,1,4,1,1,1,5,1,2,1,1,1,1,1,1,1,1,2,1,1,2,3,3,0,0,1,0,0,1,1,0,0,4,4,4,3,4,4,4,4,4,5
3837970803,641,9,50,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
3837978006,649,9,50,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,15,4,2,2,2,4,4,5,2,2,4,5,4,5,2,1,1,5,4,2,4,2,2,2,2,1,2,2,5,1,1,5,4,4,0,1,1,0,0,0,1,0,0,5,4,3,2,2,1,1,1,1,1
3838047434,1884,10,30,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,3,4,5,1,1,0,0,1,1,0,1,0,5,5,4,4,5,4,5,4,4,4
3838562793,3291,14,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,1,1,3,3,4,5,4,3,4,2,4,2,2,2,4,2,2,2,2,2,4,3,4,3,2,2,1,1,4,4,3,0,1,1,0,0,0,0,0,1,4,3,4,3,4,5,4,4,4,4
3838567086,1417,14,20,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,4,2,5,1,2,5,4,3,4,5,5,4,3,4,3,4,2,4,1,4,1,4,3,2,4,5,5,3,2,2,3,3,2,0,0,1,0,0,1,0,0,0,3,3,3,3,5,4,4,5,3,4
3839037482,1832,16,50,1,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,10,3,3,2,2,5,4,3,2,2,2,4,4,3,2,2,2,3,4,3,4,2,2,2,2,3,2,4,3,3,1,4,5,5,1,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,5,1,1
3839040944,527,16,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,4,2,2,2,4,5,5,2,4,4,2,3,2,2,2,2,4,2,2,4,4,4,3,4,2,2,4,5,3,4,3,4,1,1,1,0,0,0,1,0,0,0,4,4,4,4,4,3,4,4,5,4
3839110021,6030,16,50,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,4,1,4,3,2,2,2,2,2,2,1,4,4,1,1,4,1,2,2,3,2,4,4,4,3,2,3,4,4,4,4,5,0,1,0,1,0,1,1,0,0,5,4,4,4,4,2,5,4,1,5
3839113551,517,17,40,1,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,15,3,2,3,1,5,4,3,4,2,3,4,3,5,1,2,4,4,4,2,4,2,2,2,2,1,3,2,3,1,2,5,5,5,0,0,1,0,1,1,1,0,0,4,4,4,4,4,4,3,2,2,4
3839136020,639,17,30,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,4,4,3,3,2,3,4,2,3,4,4,1,1,1,2,1,3,3,1,3,3,3,4,3,2,5,1,3,4,2,1,2,3,0,1,1,1,1,1,1,1,0,5,3,3,3,4,1,5,5,3,5
3839616699,309,20,20,1,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,2,1,4,5,5,1,3,5,5,2,5,5,2,1,1,5,1,5,2,5,4,2,3,2,5,4,3,1,5,5,5,0,1,1,1,1,1,0,0,0,5,5,5,4,5,5,5,5,5,5
3839692896,654,20,40,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,0,0,10,2,2,5,3,4,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3840622435,1188,8,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,2,2,2,3,4,4,1,4,3,3,3,3,1,3,3,3,1,5,2,5,2,4,3,3,5,3,3,2,3,3,2,3,2,2,0,1,1,1,1,1,1,0,0,5,5,4,3,4,4,4,4,2,4
3840664777,16966,8,20,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,1,1,1
3840677207,853,9,40,1,0,0,1,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,14,4,1,1,2,4,4,4,1,3,4,2,2,3,3,2,1,4,4,1,3,3,4,1,2,4,4,4,2,4,1,4,5,4,1,0,0,0,0,0,0,0,0,3,5,4,4,4,4,4,4,1,4
3840746262,507,10,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,3,2,4,4,3,5,5,4,4,5,4,4,3,3,4,3,4,4,1,4,4,5,4,4,4,5,5,3,4,4,4,5,5,0,0,1,0,0,1,1,1,0,5,5,4,4,2,3,3,3,3,3
3840747964,497,10,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,8,3,2,2,4,1,3,4,2,3,4,3,3,1,3,2,1,2,1,1,2,2,2,5,4,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,1,1
3840774730,951,10,50,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,3,2,4,1,2,2,3,2,1,1,1,2,1,1,1,3,1,1,0,0,1,0,1,0,0,0,4,2,4,2,4,3,3,3,3,4
3841060959,438,13,30,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,2,2,3,3,5,5,5,1,4,5,4,5,3,3,4,2,3,2,2,5,4,4,1,2,2,3,3,3,3,1,5,5,2,1,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,2,4
3841216006,77,14,70,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841232752,605,14,30,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,3,2,3,4,1,3,3,2,3,4,3,3,1,3,2,1,2,1,1,2,2,1,5,4,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,5,3,3,5,3,5
3841273016,1355,14,20,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,3,2,4,1,3,5,5,2,2,5,4,4,2,5,3,3,4,2,3,3,2,4,2,3,5,5,4,5,4,2,3,5,5,0,1,1,0,1,1,1,1,0,5,4,2,5,2,3,3,3,3,3
3841335830,2157,14,50,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,15,1,1,1,2,2,2,3,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,1,2,1,1,1,5,1,4,1,0,0,0,0,0,0,0,0,4,3,3,3,4,3,4,4,2,4
3842279290,914,20,30,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,3,1,1,1,4,4,3,4,2,1,4,4,5,3,1,2,2,4,1,1,1,3,2,2,2,4,4,3,2,3,3,4,4,0,1,1,1,0,1,0,0,0,5,5,5,5,4,4,5,3,2,3
3842449609,2324,21,30,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,1,1,3,3,2,1,1,1,3,1,3,1,1,1,1,3,1,1,1,1,1,1,3,3,2,2,2,1,3,3,3,0,1,0,1,1,1,1,0,1,5,5,5,5,5,5,5,3,4,5
3842991893,214,4,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843032619,1144,5,40,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,10,4,5,3,1,5,4,2,5,2,3,4,3,4,3,3,1,5,1,4,4,2,3,4,2,3,2,3,4,1,1,4,4,4,0,1,1,0,1,1,0,0,0,4,3,3,3,2,2,2,2,2,2
3843102437,590,7,30,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,4,2,1,3,5,1,1,2,2,1,3,2,2,1,1,3,1,3,1,2,1,2,2,1,1,1,1,2,1,1,4,5,1,0,0,0,0,0,1,1,0,0,4,3,4,3,3,3,3,4,3,3
3843154634,721,8,30,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,1,2,1,3,2,3,3,1,2,1,2,1,3,1,2,2,2,2,2,2,3,2,1,3,4,3,0,0,1,0,0,1,1,0,0,5,3,2,3,5,4,5,5,4,5
3843184380,60,8,60,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843190085,1064,8,30,1,0,0,0,0,1,0,0,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,10,1,1,1,2,4,1,1,1,1,3,1,1,5,2,1,1,4,1,1,1,3,1,1,1,1,1,2,1,1,1,3,4,5,1,1,1,1,1,1,1,1,0,4,5,3,3,4,4,5,4,2,4
3843212175,754,9,30,1,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,5,1,1,1,2,5,1,1,1,1,3,1,1,5,2,1,1,4,1,1,1,3,1,1,4,2,2,2,4,2,1,4,4,5,1,1,1,1,1,1,1,1,0,4,4,3,2,4,3,4,4,1,4
3843254995,626,9,20,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,4,4,2,2,4,2,3,4,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,4,5,3,2,3,3,2,3,3,3,0,1,1,1,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4
3843279589,619,10,30,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4
3843338671,1004,11,60,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,0,0,1,0,1,1,1,0,0,4,4,3,3,4,3,4,4,3,4
3843402578,670,11,40,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,14,1,5,1,4,4,1,4,2,1,2,2,2,4,2,1,1,5,1,5,1,3,5,5,5,3,3,3,3,1,2,4,4,4,0,1,1,0,1,1,1,1,0,4,4,3,3,4,2,4,4,4,4
3843524648,977,12,50,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,22,3,2,1,4,5,3,2,2,3,2,2,2,3,3,4,2,4,4,2,4,3,5,2,1,2,2,2,3,5,1,4,4,3,1,1,1,0,1,1,1,1,0,3,3,2,4,4,3,4,5,5,4
3843629314,808,13,60,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,25,2,2,2,2,5,3,2,1,2,2,3,2,4,2,2,2,3,2,2,3,2,4,2,2,2,2,2,3,2,1,3,5,4,0,1,1,0,1,1,1,0,0,4,4,4,3,4,2,3,4,2,4
3843633702,402,13,30,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,5,4,3,3,2,4,5,4,4,5,4,3,3,4,3,3,4,3,4,4,5,4,4,4,5,5,4,4,2,4,4,4,4,0,0,1,0,0,1,1,1,0,4,4,4,4,4,3,4,4,3,4
3843635487,724,13,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,1,1,3,1,1,4,2,2,1,4,4,2,1,3,1,5,3,3,1,4,3,3,3,5,4,4,4,4,3,2,2,4,4,0,1,1,1,1,1,1,0,0,4,5,3,4,4,5,4,4,3,4
3843765153,342,14,40,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,15,4,3,1,4,3,3,4,3,2,4,4,2,2,5,2,2,3,1,1,3,3,2,4,5,5,5,1,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,3,4,4,4,3,4,4,2,2,2
3843767764,838,14,60,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,25,4,3,2,1,1,3,2,1,1,1,3,2,1,5,1,1,3,1,1,1,1,1,2,2,3,5,2,2,3,1,2,1,1,1,0,1,0,0,1,1,0,0,5,3,3,3,4,3,4,4,1,4
3843781221,2959,14,50,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,20,4,3,3,2,2,2,2,1,3,4,4,3,2,4,2,1,2,1,1,4,3,2,2,3,5,5,4,1,1,1,5,3,2,1,0,0,0,0,0,0,0,0,4,3,4,3,4,2,2,4,3,4
3843896907,41,15,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843991776,703,15,40,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,4,4,4,0,1,1,0,1,0,1,0,0,3,4,3,3,3,4,3,4,3,3
3844039530,843,16,30,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,10,1,1,1,1,4,3,1,1,1,1,4,1,5,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,4,4,3,1,0,0,0,0,0,0,0,0,4,3,3,3,5,2,1,4,1,4
3844476923,1792,19,30,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,5,4,3,2,3,3,3,4,2,2,2,2,2,3,2,3,1,4,2,2,1,1,2,2,5,2,3,3,4,2,4,3,4,2,0,1,1,1,1,1,1,0,0,4,4,4,4,4,3,3,3,1,5
3844525130,11465,19,40,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,5,1,1,1,2,5,2,4,3,1,1,3,1,3,3,1,1,4,1,3,1,2,1,2,2,1,2,2,1,1,2,5,5,2,0,1,1,0,0,1,0,0,0,5,5,4,3,5,3,4,3,3,4
3844687846,282,20,30,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3844718270,764,21,40,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,15,1,1,1,2,3,2,4,3,1,1,2,1,3,1,1,1,3,1,2,2,1,4,4,4,2,3,2,5,2,3,4,4,3,0,0,0,0,0,1,0,0,1,4,3,3,3,4,3,4,4,3,4
3845336923,784,6,30,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,0,0,0,4,3,1,4,4,4,5,5,2,4,5,3,3,2,4,1,1,3,4,1,2,2,2,3,4,5,4,3,5,1,1,1,4,2,0,1,1,0,0,1,0,0,0,4,3,3,4,5,2,4,4,2,5
3845367413,595,7,40,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,10,1,2,1,3,4,1,1,2,1,1,1,1,5,4,1,1,5,2,4,1,2,5,1,1,1,3,1,1,1,1,4,3,1,0,1,0,0,0,0,0,0,0,4,2,2,2,4,4,4,4,3,4
